sampleOverall,sampleIndiv,GC,normcov
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,64,98258
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,65,95153
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,66,90051
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,67,83796
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,68,77596
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,69,69317
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,70,61300
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,71,52636
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,72,44365
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,73,36455
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,74,27855
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,75,21132
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,76,14989
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,77,9990
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,78,6270
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,79,3505
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,80,1838
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,81,837
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,82,323
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,83,102
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,84,40
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,85,15
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,86,8
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,87,5
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,88,1
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,89,0
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,90,0
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,91,0
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,92,0
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,93,0
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,94,0
PGM_LAB02_Pool_REP03,PGM_LAB02_Pool_REP03,
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,8,6
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,9,16
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,10,38
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,11,245
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,12,551
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,13,1036
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,14,2391
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,15,4489
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,16,7618
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,17,12396
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,18,18939
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,19,29873
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,20,55269
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,21,55996
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,22,71982
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,23,94878
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,24,135309
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,25,158150
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,26,187629
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,27,212991
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,28,231031
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,29,269475
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,30,292917
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,31,317741
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,32,316522
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,33,327876
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,34,308568
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,35,292282
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,36,263661
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,37,230773
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,38,194406
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,39,160213
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,40,126786
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,41,98778
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,42,72484
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,43,54284
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,44,39089
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,45,27200
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,46,19243
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,47,14768
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,48,11578
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,49,10093
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,50,9614
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,51,8009
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,52,6858
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,53,4267
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,54,3716
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,55,2858
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,56,2673
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,57,2087
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,58,1268
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,59,1120
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,60,983
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,61,450
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,62,101
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,63,86
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,64,5
PGM_LAB02_Ste_REP01,PGM_LAB02_Ste_REP01,
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,8,14
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,9,32
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,10,58
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,11,375
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,12,913
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,13,1883
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,14,3921
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,15,7531
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,16,12298
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,17,19828
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,18,30131
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,19,45945
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,20,80851
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,21,83490
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,22,104651
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,23,134014
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,24,186304
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,25,211763
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,26,244049
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,27,273505
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,28,289541
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,29,330709
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,30,353966
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,31,381364
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,32,367598
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,33,377051
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,34,345720
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,35,328127
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,36,290307
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,37,248311
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,38,207280
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,39,169929
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,40,132119
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,41,102220
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,42,74013
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,43,54459
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,44,39672
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,45,27023
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,46,19429
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,47,14177
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,48,11099
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,49,9653
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,50,9258
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,51,7262
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,52,5756
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,53,3726
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,54,3383
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,55,2542
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,56,2326
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,57,1746
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,58,1015
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,59,942
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,60,755
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,61,362
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,62,68
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,63,57
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,64,4
PGM_LAB02_Ste_REP02,PGM_LAB02_Ste_REP02,
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,8,10
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,9,23
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,10,55
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,11,256
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,12,576
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,13,1154
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,14,2675
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,15,5072
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,16,8259
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,17,13943
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,18,21174
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,19,33290
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,20,62839
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,21,62613
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,22,80075
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,23,105927
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,24,154610
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,25,178381
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,26,210316
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,27,234868
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,28,252849
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,29,294802
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,30,320300
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,31,349225
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,32,336951
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,33,349377
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,34,324660
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,35,312673
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,36,278629
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,37,241928
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,38,202030
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,39,167886
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,40,131512
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,41,102811
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,42,75729
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,43,56771
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,44,41989
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,45,29642
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,46,21426
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,47,16798
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,48,13647
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,49,12065
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,50,11879
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,51,10365
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,52,8257
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,53,5493
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,54,4928
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,55,3724
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,56,3475
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,57,2530
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,58,1499
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,59,1312
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,60,1275
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,61,564
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,62,138
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,63,115
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,64,7
PGM_LAB02_Ste_REP03,PGM_LAB02_Ste_REP03,
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,12,0
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,13,10
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,14,11
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,15,42
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,16,40
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,17,84
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,18,140
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,19,261
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,20,350
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,21,538
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,22,767
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,23,1094
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,24,1466
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,25,1949
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,26,2497
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,27,3223
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,28,4365
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,29,5301
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,30,6505
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,31,7741
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,32,9235
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,33,10916
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,34,13230
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,35,15430
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,36,17957
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,37,20628
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,38,23986
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,39,29278
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,40,35409
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,41,42726
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,42,52107
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,43,63542
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,44,77755
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,45,95178
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,46,115452
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,47,137696
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,48,164276
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,49,192352
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,50,218956
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,51,244739
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,52,264355
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,53,276347
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,54,279545
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,55,270124
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,56,250690
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,57,223559
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,58,193972
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,59,162771
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,60,130597
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,61,100652
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,62,74343
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,63,54060
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,64,38214
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,65,25325
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,66,16607
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,67,10117
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,68,6009
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,69,3529
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,70,2164
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,71,1213
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,72,708
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,73,351
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,74,123
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,75,58
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,76,40
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,77,55
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,78,46
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,79,29
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,80,5
PGM_LAB03_Eco_REP01,PGM_LAB03_Eco_REP01,
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,12,1
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,13,2
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,14,7
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,15,15
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,16,35
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,17,37
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,18,68
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,19,154
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,20,206
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,21,307
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,22,453
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,23,647
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,24,808
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,25,1022
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,26,1478
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,27,2008
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,28,2618
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,29,3142
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,30,3811
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,31,4685
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,32,5543
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,33,6659
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,34,8238
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,35,9424
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,36,11480
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,37,13430
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,38,15536
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,39,19139
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,40,23801
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,41,29125
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,42,35988
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,43,44674
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,44,55105
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,45,68679
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,46,85464
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,47,102707
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,48,123929
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,49,146521
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,50,168239
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,51,191291
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,52,207019
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,53,219193
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,54,222286
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,55,216260
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,56,201366
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,57,180188
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,58,158696
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,59,132474
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,60,107645
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,61,82895
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,62,61847
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,63,44949
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,64,31470
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,65,21167
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,66,13881
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,67,8628
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,68,5087
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,69,3031
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,70,1907
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,71,1069
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,72,605
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,73,351
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,74,122
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,75,35
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,76,41
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,77,39
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,78,33
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,79,36
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,80,5
PGM_LAB03_Eco_REP02,PGM_LAB03_Eco_REP02,
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,20,1
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,21,0
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,22,13
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,23,12
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,24,30
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,25,34
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,26,46
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,27,92
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,28,110
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,29,133
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,30,204
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,31,347
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,32,460
PGM_LAB03_Pflu_REP01,PGM_LAB03_Pflu_REP01,33,777
